"Guid","AccountId","Application__c","Comments","ContactId","Description","IsEscalated","ParentId","Priority","Reason","Status","Subject","SuppliedCompany","SuppliedName","SuppliedPhone","Type","TypeDetail__c"
d26bac2a-4953-4136-a6b9-2db8fa6dd752,d12bd5bd-ff1c-4df7-9499-954f424a1699,"#N/A","#N/A",f4c93122-b5f1-4d54-8027-861609628a1b,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Approved,How do we restrict access to company analytics?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d26f6c40-0236-427b-a77c-30edfdacc7dd,4149746a-2b7f-4095-a854-de52d62ff012,"#N/A","#N/A",b7c89f10-cbbb-4a21-b830-74cd6844b939,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Closed,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d273e2c4-292f-4827-a259-808636444d9d,4f3655dd-47a6-4947-a355-fb9015cbb740,"#N/A","#N/A",c32b96d5-546e-4ae7-8a6a-472514b8172b,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,New,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d28e67d7-7761-4824-a058-2b29dd780301,0793f8ae-4497-4f78-a6b6-bc24226c8eb8,"#N/A","#N/A",07dfc5a5-adb4-4546-ac21-9f977dbb4fba,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Escalated,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d2f916b7-9a08-41be-87e2-9e25c61e88c7,97771b19-2e50-4bce-ad7b-71325b000a4b,"#N/A","#N/A",d174b9d2-67e7-444a-bf47-91731b65add0,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Escalated,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
d316a6dc-e904-4028-ab6d-b2acac3ab94a,49e18681-06c0-4389-a778-f0a16d87293c,"#N/A","#N/A",527a8d31-5ff0-49c2-b5d2-0e342a7c678c,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Approved,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d379a07f-7d30-456a-b08e-11460ca0f67d,b36437da-260a-4ee5-9228-e79d443b1fb1,"#N/A","#N/A",c70ef6d4-24aa-4b83-937f-2e487e35a16e,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Pending Approval,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
d3afc474-11fe-4e80-aea5-560229599655,e107962e-682e-427b-9360-02e21c9a12d9,"#N/A","#N/A",33535142-f29d-493d-9bfc-93f031123fe6,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Escalated,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
d3cdf371-fbab-49a9-8f0c-5600c81d8d1f,520c26e8-43a5-4fe1-b29e-143a84d0d66c,"#N/A","#N/A",4642bd3a-7bf7-48fa-ba63-dff9597c61fc,My dog ate my last statement. Can you please resend?,false,"#N/A",Medium,Existing problem,New,Need last statement,"#N/A","#N/A","#N/A",Question,"#N/A"
d3e48aa3-ddc3-4079-97a8-7d7bb20a19f6,8b24c6f6-f2d3-470b-852e-4e888cd4ecdf,"#N/A","#N/A",5f48de60-7e02-4510-a0e9-a27edd218e7a,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,New,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
d425fbe0-3af0-4a56-a145-938dd02c68ef,88c49b66-4b3d-460f-b5c9-4f036aaff47b,"#N/A","#N/A",f8d1c614-a9a5-444c-b671-9534ec9ebe33,User Needs Help,false,"#N/A",Medium,User didn't attend training,Escalated,Assistance with Template Manager,"#N/A","#N/A","#N/A",Question,"#N/A"
d45fa164-675a-481d-9fed-a45b52305622,3c797f68-a812-4c9d-83a2-6456e9213e9d,"#N/A","#N/A",397cbf41-e077-481c-98f5-cfd1c0ee27a2,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Closed,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d4a0f49d-121b-46cc-9009-434994cf00d3,bf131de7-db83-489c-a98f-c2d3229086fe,"#N/A","#N/A",3bc2e63a-8412-432f-b5e5-ba6ed2788b4a,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Closed,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d4cccdc7-3eab-4c6b-b4bf-69f312dae292,ee74c3ea-40b2-427f-a8b6-9a52c6ea5a56,"#N/A","#N/A",d23f95e0-0f1b-41be-8be0-ee8f30d7d804,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,New,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
d4da98b9-f1af-4dd3-9b7b-a5032b32f703,88c49b66-4b3d-460f-b5c9-4f036aaff47b,"#N/A","#N/A",233b97fe-a9bb-4e9f-afff-ff418aff94ad,"#N/A",false,"#N/A",Medium,User didn't attend training,Escalated,Phones busy,"#N/A","#N/A","#N/A",Question,"#N/A"
d500f6ca-7b6b-4751-a994-3a3c223bee6f,5fc8553f-5340-4afa-9995-cc5c256a1447,"#N/A","#N/A",3f4d38ba-e4e5-4ef4-bde0-df19eb928573,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,New,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d528fe92-f4a7-49a3-9a0b-a083c9cf9218,c0cb55b8-4b4d-4859-9026-f14763109057,"#N/A","#N/A",eb4a4589-9fdf-40a4-84d6-c553084a1341,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Closed,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d57e7b07-8f24-4024-955b-52b31ab47a4d,048b03b2-d152-453c-8216-2b8272a9397f,"#N/A","#N/A",245ab4ff-ada8-4125-b409-8ef471b0cc59,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Escalated,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
d65b53a8-cf2d-446c-bddc-d2c238a5b040,d225c100-912d-4fe8-9b80-c8df2aaca625,"#N/A","#N/A",3abc083b-b180-4692-a126-bf470cd1db74,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Pending Approval,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d68f86c9-2316-42da-a997-0865a202e02a,57ace9a0-e0d8-4d53-9e8d-e0b1e4fdaf35,"#N/A","#N/A",8f2375cf-7969-4d88-bda4-cf95736c60cf,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Closed,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d69d5c86-1435-42e6-84be-01dec0bf7999,473469d0-19af-43bf-b115-bccd50ebcf37,"#N/A","#N/A",f2b4bc2e-0644-4a77-94c1-b0adc2d85c54,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Escalated,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
d6b063e7-0261-48bd-9d11-6838be79a382,130133d9-e5d5-496b-af81-d3a1706df7d0,"#N/A","#N/A",4d034e87-2cf9-4bed-aff4-a77b56252afb,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Approved,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
d735794e-9370-4a2e-a01a-4bd1469a7ddd,095d5341-f4bb-436e-8119-58e03d382c41,"#N/A","#N/A",f31792e1-e352-40b7-b631-36c2fd28f9ce,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Rejected,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d738030d-bd9d-45e5-a8f7-172f051fd310,750734f6-cd28-4a15-9f84-0c4d14d92c4c,"#N/A","#N/A",17d32366-c0ab-42de-94dd-60febc4d2be9,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Approved,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
d73bcb49-a8a9-444c-8716-79d1f57d0cae,2e85410a-c4fe-45b0-85fa-10ace72a0d20,"#N/A","#N/A",9473b957-042d-4ad9-a47b-dbc7e74bcb90,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Closed,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d7604a10-4acb-4459-a992-1a370661076a,5faf4444-81b7-49f6-9f1a-9863753d536b,"#N/A","#N/A",2024ffab-62d3-4573-a127-4b900b4d8d5e,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,On Hold,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d7af85d5-9493-40ec-a20b-2994a055c4a6,f328eed1-5796-4253-ba54-c8fa78735fb4,"#N/A","#N/A",526cdc2b-e8de-4280-8287-35d178650c5d,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Approved,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d7b25cab-234e-4b9c-b51c-f78115630340,9851b49a-47e8-4dce-b811-06669170ad67,"#N/A","#N/A",5ebe1bc0-61cc-4b3d-8259-82799360cf54,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Escalated,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
d7e9bc18-3c86-4453-88e4-fec4e92e58c0,af60d540-c19b-44ba-9e54-bb1635c79a22,"#N/A","#N/A",4ae5c4db-49fb-4347-9509-4ad00b4db252,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Pending Approval,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d81f4e32-ce79-4837-94be-395f954973ec,729ca886-7925-42c1-8501-940a6180d96a,"#N/A","#N/A",d863a583-a36e-4799-8c63-00261dc8d9ab,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Escalated,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d82ec10a-b8d9-41b6-9852-412c1c6ecb74,bbb26ef1-4a92-48cb-81ec-29b3576d0b15,"#N/A","#N/A",70e5cfbd-8754-4734-a399-22ea09513d57,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,On Hold,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d8312ced-28bb-4358-9a7b-6e62f0267d37,4149746a-2b7f-4095-a854-de52d62ff012,"#N/A","#N/A",abfadfee-c25b-40e3-a237-f28a373645a4,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,New,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d84fe8ff-12f0-4c7a-8dae-a99d3f32c03e,0c14799f-e704-4a97-a8d4-4d40425370ea,"#N/A","#N/A",99f9e08c-4669-4cb1-b3ab-6e9850db08a6,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Approved,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
d865f0b7-61cc-4649-9c4a-d2fc2e1d359b,473469d0-19af-43bf-b115-bccd50ebcf37,"#N/A","#N/A",54719e57-f8d9-4e64-808e-6e3f482454d6,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Approved,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d86fa3b8-0623-42df-8c06-7d87233e90d2,c109dc23-dad4-4699-bf8a-8a2694d617c3,"#N/A","#N/A",9be2e00b-d576-4135-a4a8-7cb20ebf64fd,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Pending Approval,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d885b4bb-0675-4a7e-97b2-b6f4212b383b,bb9fb333-a8ee-4db7-a84f-4e003afa5ab0,"#N/A","#N/A",d65be352-6c18-403f-a36b-5aa5d2444c72,User Needs Help,false,"#N/A",Medium,Complex functionality,Approved,Problem in Scheduled Run,"#N/A","#N/A","#N/A",Problem,"#N/A"
d89bcbc1-e152-47d0-ac70-eeb9e7f4472b,50505259-f3bc-4358-a1c2-34f1a8b590df,"#N/A","#N/A",7d109001-314c-49c3-a7c4-1e4eedef0c0f,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,New,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
d9217570-4e2d-4a76-9759-b1df76a09813,e4831e15-4529-4b41-96c6-aebe491b11bf,"#N/A","#N/A",f8538f4d-25c2-4d0c-960c-45ae2312a270,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Rejected,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d9273e8a-2bbb-4bec-945f-7c77ffe96782,af60d540-c19b-44ba-9e54-bb1635c79a22,"#N/A","#N/A",da128163-79ce-4d6f-97a2-29cb8fc1d217,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Pending Approval,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d96f31f7-124a-4b62-a7b7-373adc5e2c9e,40092802-bd1b-490d-8520-77cc08937019,"#N/A","#N/A",7d474962-c937-45a4-b522-dd56bb8e01d9,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Closed,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d986f8be-b3f0-40e7-a572-4ed997b0ce16,50505259-f3bc-4358-a1c2-34f1a8b590df,"#N/A","#N/A",29282c65-8490-46c1-bd32-561567349cfa,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Rejected,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d98cca23-3da6-4466-aced-09dc1107a637,729ca886-7925-42c1-8501-940a6180d96a,"#N/A","#N/A",8d3343d1-788b-4ff0-8129-f4570594e84e,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Closed,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d9a65b01-fc21-415d-94d8-53918d7a6c76,03d34f3a-75f3-403e-9fdd-55f1889edffc,"#N/A","#N/A",0575f538-220a-4585-bf64-7f63d231b859,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Closed,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
d9c8a35e-f883-45d4-ad14-fea4c3b1bcc0,a11ba985-767a-4b37-8ef4-9b5e0703d883,"#N/A","#N/A",43c583c7-03b8-4e36-b02d-d684b74d37c2,User Needs Help,false,"#N/A",Medium,Existing problem,New,Full Trial Requested,"#N/A","#N/A","#N/A",Problem,"#N/A"
d9f424bb-efb7-4fc0-a97b-ec8c55b0ece6,4149746a-2b7f-4095-a854-de52d62ff012,"#N/A","#N/A",645ac84e-9f80-423d-b8ce-ac5ece94328c,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,On Hold,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
da079804-cfe6-49fd-a861-2d5adb841409,2c9cf275-9109-48d9-ba27-1086b95cb748,"#N/A","#N/A",5cf01cd7-9597-4f33-bcac-6809fcf45f60,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,New,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
da14bd7e-d861-4425-af20-5b8c1af1b4a9,47a792de-ff1e-457f-abdd-4c7e60c64900,"#N/A","#N/A",dc1dae6c-a454-4f0a-a311-e9e380c948d1,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Approved,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
da25ad0f-41cb-420f-876b-0903ff3d955b,3b972796-44cd-4eca-946a-8942d6c7bf20,"#N/A","#N/A",e2e89f74-039c-4d38-9bb4-e0a421f37a8d,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,On Hold,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
da32daf3-ae41-4ee8-a7f9-09690aed1997,e638edbe-bd4c-44e8-89fc-3bd49c98f589,"#N/A","#N/A",c1a79331-a9e9-4acc-b125-e24a164af5ea,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,On Hold,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
da44c4fe-6ec6-48f6-80aa-8dbbd4ecfd95,c0cb55b8-4b4d-4859-9026-f14763109057,"#N/A","#N/A",dac91d71-da92-46b8-a8ba-38e6fcc31c32,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Escalated,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
da6baaab-3ad0-4437-b9b1-ca037b670f1a,73289483-cb1c-416f-bd49-ae2532deeea8,"#N/A","#N/A",98bf18ac-a213-4a34-881e-7eb78daac936,"#N/A",false,"#N/A",Medium,User didn't attend training,New,Setup with list view,"#N/A","#N/A","#N/A",Question,"#N/A"
da998a8c-3b57-416d-bb4c-08ac57a105cb,86a5baed-fe3d-4d85-9bea-46cd3c2a6e04,"#N/A","#N/A",eec15709-bdf5-4e41-a09b-a99f7b7609ad,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Rejected,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
dace6900-a046-46bf-aa0f-abb73ac54dfe,905b1a0b-da8b-4abd-9bde-82cd78e790ce,"#N/A","#N/A",c520e9f5-11df-4a7a-8f04-6a6e21b7c856,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Pending Approval,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
db22fc27-ef9d-4893-9f33-acf424cccff3,01c66fd6-e690-4164-8322-158293db8cba,"#N/A","#N/A",076c4475-88d3-4f30-86db-d578fcdc0315,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Pending Approval,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
db268b93-4e02-42e9-821e-64f7f621ecab,f6e667a6-131d-4b16-8dc8-43f94aa13238,"#N/A","#N/A",51a77763-25ec-4d51-8f71-66023967a82b,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Escalated,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
dbf1b3c1-0ca3-4434-8439-113b7f543354,f7f4beaa-ebc7-4d03-a4f3-73041cc205f0,"#N/A","#N/A",bc4c8379-b47c-4608-b577-3e2b605df749,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Escalated,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
dbf86527-cb6c-4cb4-958f-ddc793ad6fa6,0793f8ae-4497-4f78-a6b6-bc24226c8eb8,"#N/A","#N/A",aa8eaffd-5bd4-47e4-a931-af9887afbba2,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Approved,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
dbfc6b3c-6bb2-4417-89f4-44b8b05c960e,520c26e8-43a5-4fe1-b29e-143a84d0d66c,"#N/A","#N/A",1e9a117d-ead7-4cf7-9f41-9caa05a821d5,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Pending Approval,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
dc06e9f6-260c-4482-b8d6-7e6c1bef2975,b11ff636-8213-4489-b0a5-8a6f6e513057,"#N/A","#N/A",e73a2d75-95ab-4449-a930-57d4307b560d,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Escalated,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
dc502dd9-2459-4b49-8128-bc696f279c60,49e18681-06c0-4389-a778-f0a16d87293c,"#N/A","#N/A",b8b4c10e-7635-46a3-9aae-bcb15732ba1c,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,On Hold,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
dc7764f7-70b9-4cce-8f65-b22b6e4aea66,15e6a398-b42f-4163-a007-e721cdcdfc0e,"#N/A","#N/A",fdf8fdc2-1691-45dd-be67-75b32cb4a428,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,New,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
dcab3617-9268-403b-b97b-839d2fd3effc,f7526c1c-26bd-4533-ae76-c6e2fec10ad5,"#N/A","#N/A",d6c8abb2-c62d-47f0-a48d-b1498b071041,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,On Hold,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
dccb9f90-43b9-4ff8-854f-3aa8296857d8,505995a7-7f02-4568-84d4-296fa3bc49fa,"#N/A","#N/A",051b5159-90bc-4a44-808e-b24d4188b08c,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Approved,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
dd102fda-ca22-45e0-864b-7dd62acd2cc5,57ace9a0-e0d8-4d53-9e8d-e0b1e4fdaf35,"#N/A","#N/A",43327d4e-7a73-4b6a-b69a-05c018497d5a,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,On Hold,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
dd2e2e71-ac91-479d-b74e-0a5e1ef28aaf,bb9fb333-a8ee-4db7-a84f-4e003afa5ab0,"#N/A","#N/A",aa8b955c-b854-4844-a3a6-c4f244fc0d35,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Escalated,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
dd463be3-51fa-4134-b471-1cca066d1094,bf131de7-db83-489c-a98f-c2d3229086fe,"#N/A","#N/A",273fe573-fc8b-4315-919b-7516edb10d2e,User Needs Help,false,"#N/A",Medium,User didn't attend training,Escalated,No reports show when running Mail Merge,"#N/A","#N/A","#N/A",Problem,"#N/A"
dd64aa14-ef9b-46dc-9535-fafc29d4e20e,49e18681-06c0-4389-a778-f0a16d87293c,"#N/A","#N/A",6c4e321e-10b8-4c81-b5f6-da200db4f1ad,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Pending Approval,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
